"","spp","Predicted","SE","lower","upper","point"
"175","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Ja"
"176","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Jb"
"177","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Jc"
"178","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Lsa"
"179","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Lsb"
"180","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Lsc"
"181","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Lta"
"182","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Ltb"
"183","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Ltc"
"184","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Ma"
"185","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Mb"
"186","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Mc"
"187","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Pa"
"188","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Pb"
"189","rhru",21.3150818735969,0.465396932176498,20.4221627793114,22.2470421075284,"Pc"
"190","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Cha"
"191","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Chb"
"192","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Chc"
"193","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Fa"
"194","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Fb"
"195","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Fc"
"196","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ga"
"197","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Gb"
"198","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Gc"
"199","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ia"
"200","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ib"
"201","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ic"
"202","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ja"
"203","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Jb"
"204","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Jc"
"205","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Lsa"
"206","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Lsb"
"207","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Lsc"
"208","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Lta"
"209","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ltb"
"210","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ltc"
"211","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Ma"
"212","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Mb"
"213","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Mc"
"214","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Pa"
"215","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Pb"
"216","stbi",47.1984272960804,4.98841424740068,38.3675273852512,58.061900024335,"Pc"
"217","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Cha"
"218","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Chb"
"219","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Chc"
"220","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Fa"
"221","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Fb"
"222","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Fc"
"223","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ga"
"224","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Gb"
"225","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Gc"
"226","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ia"
"227","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ib"
"228","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ic"
"229","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ja"
"230","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Jb"
"231","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Jc"
"232","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Lsa"
"233","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Lsb"
"234","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Lsc"
"235","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Lta"
"236","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ltb"
"237","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ltc"
"238","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Ma"
"239","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Mb"
"240","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Mc"
"241","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Pa"
"242","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Pb"
"243","toch",31.2515795162332,1.4329370093792,28.5655744989906,34.1901480852051,"Pc"
"244","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Cha"
"245","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Chb"
"246","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Chc"
"247","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Fa"
"248","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Fb"
"249","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Fc"
"250","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Ja"
"251","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Jb"
"252","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Jc"
"253","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Lsa"
"254","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Lsb"
"255","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Lsc"
"256","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Lta"
"257","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Ltb"
"258","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Ltc"
"259","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Ma"
"260","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Mb"
"261","zoco",21.6564479754249,0.492023701167236,20.7132549995151,22.6425899224079,"Mc"
